Camera_Number,Date,Time2,Scientific_name,type
M15,4/29/2021,5:40:00,Lepus californicus,other
M15,4/29/2021,23:17:00,Lepus californicus,other
M1,4/29/2021,18:35:00,Sylvilagus audubonii,other
M3,4/29/2021,19:03:00,Sylvilagus audubonii,other
M15,4/29/2021,1:38:00,Sylvilagus audubonii,other
M15,4/29/2021,20:07:00,Sylvilagus audubonii,other
M15,4/29/2021,2:42:00,Canis latrans,predator
M4,4/29/2021,6:49:00,Amphispiza bilineata,prey
M4,4/29/2021,6:58:00,Amphispiza bilineata,prey
M7,4/29/2021,0:12:00,Chaetodipus intermedius,prey
M7,4/29/2021,1:33:00,Chaetodipus intermedius,prey
M7,4/29/2021,4:52:00,Chaetodipus intermedius,prey
M7,4/29/2021,20:17:00,Chaetodipus intermedius,prey
M7,4/29/2021,20:33:00,Chaetodipus intermedius,prey
M7,4/29/2021,20:35:00,Chaetodipus intermedius,prey
M7,4/29/2021,20:41:00,Chaetodipus intermedius,prey
M2,4/29/2021,1:43:00,Dipodomys merriami,prey
M2,4/29/2021,2:01:00,Dipodomys merriami,prey
M2,4/29/2021,2:40:00,Dipodomys merriami,prey
M2,4/29/2021,2:48:00,Dipodomys merriami,prey
M2,4/29/2021,1:43:00,Dipodomys merriami,prey
M2,4/29/2021,2:01:00,Dipodomys merriami,prey
M2,4/29/2021,2:40:00,Dipodomys merriami,prey
M2,4/29/2021,2:48:00,Dipodomys merriami,prey
M15,4/29/2021,2:04:00,Dipodomys merriami,prey
M1,4/29/2021,20:05:00,Neotoma leucodon,prey
M1,4/29/2021,20:07:00,Neotoma leucodon,prey
M1,4/29/2021,20:10:00,Neotoma leucodon,prey
M1,4/29/2021,18:35:00,Pipilo chlorurus,prey
M8,4/30/2021,3:39:00,Lepus californicus,other
M8,4/30/2021,3:41:00,Lepus californicus,other
M8,4/30/2021,3:41:00,Lepus californicus,other
M8,4/30/2021,3:42:00,Lepus californicus,other
M8,4/30/2021,3:43:00,Lepus californicus,other
M8,4/30/2021,3:44:00,Lepus californicus,other
M8,4/30/2021,19:45:00,Lepus californicus,other
M10,4/30/2021,1:40:00,Lepus californicus,other
M10,4/30/2021,1:41:00,Lepus californicus,other
M10,4/30/2021,1:42:00,Lepus californicus,other
M20,4/30/2021,6:54:00,Odocoileus hemionus,other
M10,4/30/2021,3:05:00,Sylvilagus audubonii,other
M10,4/30/2021,3:13:00,Sylvilagus audubonii,other
M15,4/30/2021,18:56:00,Sylvilagus audubonii,other
M15,4/30/2021,23:10:00,Sylvilagus audubonii,other
M19,4/30/2021,19:58:00,Sylvilagus audubonii,other
M19,4/30/2021,20:26:00,Sylvilagus audubonii,other
M8,4/30/2021,8:16:00,Canis latrans,predator
M12,4/30/2021,8:16:00,Canis latrans,predator
M1,4/30/2021,7:11:00,Pecari tajacu,predator
M1,4/30/2021,7:12:00,Pecari tajacu,predator
M1,4/30/2021,7:13:00,Pecari tajacu,predator
M7,4/30/2021,0:02:00,Chaetodipus intermedius,prey
M7,4/30/2021,3:33:00,Chaetodipus intermedius,prey
M7,4/30/2021,0:34:00,Chaetodipus intermedius,prey
M11,4/30/2021,9:37:00,Chondestes grammacus,prey
M2,4/30/2021,21:49:00,Dipodomys merriami,prey
M2,4/30/2021,21:49:00,Dipodomys merriami,prey
M15,4/30/2021,23:10:00,Dipodomys merriami,prey
M3,4/30/2021,14:33:00,Sayornis saya,prey
CA58,4/30/2021,14:08:00,Crotalus atrox,
CA61,4/30/2021,13:56:00,Crotalus atrox,
CA59,4/30/2021,11:30:00,Crotalus atrox,
M8,5/1/2021,3:26:00,Lepus californicus,other
M8,5/1/2021,5:34:00,Lepus californicus,other
M14,5/1/2021,20:15:00,Lepus californicus,other
M3,5/1/2021,9:38:00,Sylvilagus audubonii,other
M3,5/1/2021,19:30:00,Sylvilagus audubonii,other
M10,5/1/2021,3:04:00,Sylvilagus audubonii,other
M10,5/1/2021,3:06:00,Sylvilagus audubonii,other
M10,5/1/2021,3:11:00,Sylvilagus audubonii,other
M10,5/1/2021,3:18:00,Sylvilagus audubonii,other
M10,5/1/2021,3:47:00,Sylvilagus audubonii,other
M7,5/1/2021,3:36:00,Chaetodipus intermedius,prey
M7,5/1/2021,4:47:00,Chaetodipus intermedius,prey
M1,5/1/2021,20:18:00,Dipodomys merriami,prey
M2,5/1/2021,1:41:00,Dipodomys merriami,prey
M2,5/1/2021,1:41:00,Dipodomys merriami,prey
M7,5/1/2021,2:35:00,Dipodomys merriami,prey
M7,5/1/2021,0:43:00,Rodent sp. ,prey
M8,5/2/2021,4:21:00,Lepus californicus,other
M8,5/2/2021,6:18:00,Lepus californicus,other
M12,5/2/2021,4:50:00,Lepus californicus,other
M15,5/2/2021,1:44:00,Lepus californicus,other
M15,5/2/2021,1:45:00,Lepus californicus,other
M15,5/2/2021,6:46:00,Lepus californicus,other
M17,5/2/2021,2:44:00,Odocoileus hemionus,other
M1,5/2/2021,8:05:00,Sylvilagus audubonii,other
M3,5/2/2021,7:01:00,Sylvilagus audubonii,other
M5,5/2/2021,7:38:00,Sylvilagus audubonii,other
M10,5/2/2021,4:09:00,Sylvilagus audubonii,other
M2,5/2/2021,0:23:00,Dipodomys merriami,prey
M2,5/2/2021,0:23:00,Dipodomys merriami,prey
M7,5/2/2021,14:11:00,Pipilo chlorurus,prey
M7,5/3/2021,6:05:00,Bird sp.,other
M8,5/3/2021,3:29:00,Lepus californicus,other
M8,5/3/2021,4:14:00,Lepus californicus,other
M8,5/3/2021,4:16:00,Lepus californicus,other
M8,5/3/2021,4:16:00,Lepus californicus,other
M8,5/3/2021,5:30:00,Lepus californicus,other
M8,5/3/2021,5:32:00,Lepus californicus,other
M8,5/3/2021,5:46:00,Lepus californicus,other
M3,5/3/2021,7:04:00,Sylvilagus audubonii,other
M7,5/3/2021,16:40:00,Sylvilagus audubonii,other
M7,5/3/2021,16:42:00,Sylvilagus audubonii,other
M7,5/3/2021,16:47:00,Sylvilagus audubonii,other
M7,5/3/2021,16:48:00,Sylvilagus audubonii,other
M10,5/3/2021,4:41:00,Sylvilagus audubonii,other
M10,5/3/2021,4:44:00,Sylvilagus audubonii,other
M14,5/3/2021,1:14:00,Sylvilagus audubonii,other
M8,5/3/2021,12:45:00,Amphispiza bilineata,prey
M2,5/3/2021,17:51:00,Callipepla squamata,prey
M2,5/3/2021,17:51:00,Callipepla squamata,prey
M7,5/3/2021,5:04:00,Chaetodipus intermedius,prey
M19,5/3/2021,12:56:00,Cophosaurus texanus,prey
M2,5/3/2021,0:36:00,Dipodomys merriami,prey
M2,5/3/2021,1:23:00,Dipodomys merriami,prey
M2,5/3/2021,0:36:00,Dipodomys merriami,prey
M2,5/3/2021,1:23:00,Dipodomys merriami,prey
M7,5/3/2021,16:42:00,Melozone fusca,prey
M1,5/3/2021,16:42:00,Mimus polyglottos,prey
M1,5/3/2021,17:19:00,Mimus polyglottos,prey
M3,5/4/2021,1:46:00,Bassariscus astutus,predator
M3,5/4/2021,0:33:00,Canis latrans,predator
M7,5/4/2021,22:51:00,Chaetodipus intermedius,prey
M11,5/4/2021,12:12:00,Mimus polyglottos,prey
M1,5/4/2021,7:21:00,Zenaida macroura,prey
CA52,5/4/2021,15:21:00,Crotalus atrox,
CA61,5/4/2021,12:35:00,Crotalus atrox,
M8,5/5/2021,3:18:00,Lepus californicus,other
M10,5/5/2021,18:34:00,Lepus californicus,other
M12,5/5/2021,19:10:00,Lepus californicus,other
M14,5/5/2021,5:35:00,Lepus californicus,other
M14,5/5/2021,5:39:00,Lepus californicus,other
M5,5/5/2021,8:30:00,Sylvilagus audubonii,other
M10,5/5/2021,18:34:00,Sylvilagus audubonii,other
M19,5/5/2021,15:22:00,Aspidoscelis sp.,prey
M7,5/5/2021,4:02:00,Chaetodipus intermedius,prey
M2,5/5/2021,3:25:00,Dipodomys merriami,prey
M2,5/5/2021,3:53:00,Dipodomys merriami,prey
M2,5/5/2021,22:06:00,Dipodomys merriami,prey
M2,5/5/2021,3:23:00,Dipodomys merriami,prey
M2,5/5/2021,3:25:00,Dipodomys merriami,prey
M2,5/5/2021,3:53:00,Dipodomys merriami,prey
M2,5/5/2021,22:06:00,Dipodomys merriami,prey
M12,5/6/2021,5:58:00,Lepus californicus,other
M14,5/6/2021,1:31:00,Lepus californicus,other
M15,5/6/2021,12:38:00,Lepus californicus,other
M16,5/6/2021,21:52:00,Lepus californicus,other
M3,5/6/2021,19:28:00,Sylvilagus audubonii,other
M3,5/6/2021,19:29:00,Sylvilagus audubonii,other
M5,5/6/2021,9:19:00,Sylvilagus audubonii,other
M19,5/6/2021,0:23:00,Dipodomys merriami,prey
M3,5/7/2021,7:00:00,Lepus californicus,other
M3,5/7/2021,19:42:00,Lepus californicus,other
M8,5/7/2021,17:51:00,Lepus californicus,other
M8,5/7/2021,18:43:00,Lepus californicus,other
M12,5/7/2021,6:12:00,Lepus californicus,other
M12,5/7/2021,6:13:00,Lepus californicus,other
M14,5/7/2021,1:18:00,Lepus californicus,other
M3,5/7/2021,19:53:00,Sylvilagus audubonii,other
M5,5/7/2021,18:45:00,Sylvilagus audubonii,other
M15,5/7/2021,18:03:00,Sylvilagus audubonii,other
M7,5/7/2021,20:59:00,Dipodomys merriami,prey
M15,5/7/2021,23:19:00,Dipodomys merriami,prey
CA59,5/7/2021,18:25:00,Crotalus atrox,
CA57,5/7/2021,19:23:00,Crotalus atrox,
CA52,5/7/2021,21:17:00,Crotalus atrox,
CA58,5/7/2021,20:45:00,Crotalus atrox,
M18,5/8/2021,9:41:00,Aspidoscelis marmoratus,prey
M7,5/8/2021,1:19:00,Chaetodipus intermedius,prey
M7,5/8/2021,4:34:00,Chaetodipus intermedius,prey
M7,5/8/2021,4:56:00,Chaetodipus intermedius,prey
M7,5/8/2021,1:22:00,Chaetodipus intermedius,prey
M7,5/8/2021,1:53:00,Chaetodipus intermedius,prey
M7,5/8/2021,2:20:00,Chaetodipus intermedius,prey
M7,5/8/2021,2:24:00,Chaetodipus intermedius,prey
M7,5/8/2021,4:00:00,Chaetodipus intermedius,prey
M2,5/8/2021,0:47:00,Dipodomys merriami,prey
M2,5/8/2021,1:44:00,Dipodomys merriami,prey
M2,5/8/2021,0:47:00,Dipodomys merriami,prey
M2,5/8/2021,1:44:00,Dipodomys merriami,prey
M2,5/8/2021,2:22:00,Dipodomys merriami,prey
M2,5/8/2021,2:25:00,Dipodomys merriami,prey
M2,5/8/2021,2:30:00,Dipodomys merriami,prey
M7,5/8/2021,1:46:00,Dipodomys merriami,prey
M7,5/8/2021,5:13:00,Dipodomys merriami,prey
M7,5/8/2021,22:16:00,Peromyscus sp.,prey
M9,5/9/2021,7:58:00,Bird sp.,other
M8,5/9/2021,0:20:00,Lepus californicus,other
M8,5/9/2021,0:21:00,Lepus californicus,other
M8,5/9/2021,5:07:00,Lepus californicus,other
M8,5/9/2021,5:08:00,Lepus californicus,other
M8,5/9/2021,5:09:00,Lepus californicus,other
M8,5/9/2021,5:10:00,Lepus californicus,other
M10,5/9/2021,2:26:00,Lepus californicus,other
M12,5/9/2021,5:13:00,Lepus californicus,other
M12,5/9/2021,18:56:00,Lepus californicus,other
M14,5/9/2021,4:34:00,Lepus californicus,other
M14,5/9/2021,4:34:00,Lepus californicus,other
M20,5/9/2021,5:51:00,Lepus californicus,other
M3,5/9/2021,6:13:00,Sylvilagus audubonii,other
M3,5/9/2021,18:40:00,Sylvilagus audubonii,other
M10,5/9/2021,5:41:00,Sylvilagus audubonii,other
M10,5/9/2021,5:42:00,Sylvilagus audubonii,other
M10,5/9/2021,5:43:00,Sylvilagus audubonii,other
M10,5/9/2021,5:44:00,Sylvilagus audubonii,other
M14,5/9/2021,4:03:00,Sylvilagus audubonii,other
M14,5/9/2021,4:03:00,Sylvilagus audubonii,other
M9,5/9/2021,8:15:00,Toxostoma crissale,other
M17,5/9/2021,16:11:00,Ammospermophilus interpres,prey
M7,5/9/2021,3:09:00,Chaetodipus intermedius,prey
M7,5/9/2021,3:13:00,Chaetodipus intermedius,prey
M7,5/9/2021,3:43:00,Chaetodipus intermedius,prey
M8,5/9/2021,11:19:00,Crotaphytus collaris,prey
M2,5/9/2021,3:26:00,Dipodomys merriami,prey
M2,5/9/2021,4:34:00,Dipodomys merriami,prey
M2,5/9/2021,3:26:00,Dipodomys merriami,prey
M2,5/9/2021,4:34:00,Dipodomys merriami,prey
M2,5/9/2021,4:51:00,Dipodomys merriami,prey
M2,5/9/2021,23:08:00,Dipodomys merriami,prey
M2,5/9/2021,23:25:00,Dipodomys merriami,prey
M2,5/9/2021,23:42:00,Dipodomys merriami,prey
M2,5/9/2021,4:51:00,Dipodomys merriami,prey
M2,5/9/2021,23:08:00,Dipodomys merriami,prey
M2,5/9/2021,23:25:00,Dipodomys merriami,prey
M2,5/9/2021,23:42:00,Dipodomys merriami,prey
M7,5/9/2021,3:48:00,Dipodomys merriami,prey
M7,5/9/2021,23:42:00,Dipodomys merriami,prey
M8,5/9/2021,5:07:00,Dipodomys merriami,prey
M8,5/10/2021,0:22:00,Lepus californicus,other
M8,5/10/2021,4:35:00,Lepus californicus,other
M8,5/10/2021,4:36:00,Lepus californicus,other
M8,5/10/2021,4:37:00,Lepus californicus,other
M8,5/10/2021,7:33:00,Lepus californicus,other
M8,5/10/2021,7:39:00,Lepus californicus,other
M9,5/10/2021,7:56:00,Lepus californicus,other
M12,5/10/2021,6:42:00,Lepus californicus,other
M14,5/10/2021,23:26:00,Sylvilagus audubonii,other
M14,5/10/2021,23:26:00,Sylvilagus audubonii,other
M9,5/10/2021,9:51:00,Toxostoma crissale,other
M3,5/10/2021,17:41:00,Callipepla squamata,prey
M19,5/10/2021,22:29:00,Chaetodipus intermedius,prey
M2,5/10/2021,4:35:00,Dipodomys merriami,prey
M9,5/10/2021,8:29:00,Pipilo chlorurus,prey
M5,5/11/2021,8:41:00,Lepus californicus,other
M5,5/11/2021,8:43:00,Lepus californicus,other
M8,5/11/2021,6:34:00,Lepus californicus,other
M8,5/11/2021,7:30:00,Lepus californicus,other
M9,5/11/2021,7:11:00,Lepus californicus,other
M9,5/11/2021,7:33:00,Lepus californicus,other
M9,5/11/2021,10:54:00,Lepus californicus,other
M9,5/11/2021,11:11:00,Lepus californicus,other
M9,5/11/2021,18:37:00,Lepus californicus,other
M10,5/11/2021,8:10:00,Lepus californicus,other
M10,5/11/2021,12:42:00,Lepus californicus,other
M10,5/11/2021,13:08:00,Lepus californicus,other
M10,5/11/2021,14:53:00,Lepus californicus,other
M20,5/11/2021,1:44:00,Lepus californicus,other
M12,5/11/2021,0:49:00,Sylvilagus audubonii,other
M10,5/11/2021,17:20:00,Canis latrans,predator
M7,5/11/2021,10:25:00,Aspidoscelis marmoratus,prey
M19,5/11/2021,15:13:00,Aspidoscelis sp.,prey
M11,5/11/2021,7:55:00,Chondestes grammacus,prey
M17,5/11/2021,13:39:00,Cophosaurus texanus,prey
M11,5/12/2021,5:37:00,Lepus californicus,other
M7,5/12/2021,19:23:00,Sylvilagus audubonii,other
M12,5/13/2021,5:58:00,Lepus californicus,other
M16,5/13/2021,4:25:00,Lepus californicus,other
M3,5/13/2021,2:47:00,Sylvilagus audubonii,other
M3,5/13/2021,18:27:00,Sylvilagus audubonii,other
M3,5/13/2021,19:40:00,Sylvilagus audubonii,other
M3,5/13/2021,20:26:00,Sylvilagus audubonii,other
M7,5/13/2021,23:15:00,Sylvilagus audubonii,other
M7,5/13/2021,6:09:00,Sylvilagus audubonii,other
M9,5/13/2021,8:28:00,Toxostoma crissale,other
M9,5/13/2021,8:29:00,Toxostoma crissale,other
M8,5/13/2021,22:42:00,Pecari tajacu,predator
M9,5/13/2021,22:40:00,Pecari tajacu,predator
M11,5/13/2021,13:12:00,Chondestes grammacus,prey
M2,5/13/2021,20:28:00,Dipodomys merriami,prey
M2,5/13/2021,20:28:00,Dipodomys merriami,prey
M3,5/14/2021,19:25:00,Lepus californicus,other
M14,5/14/2021,5:42:00,Lepus californicus,other
M14,5/14/2021,5:42:00,Lepus californicus,other
M2,5/14/2021,3:05:00,Dipodomys merriami,prey
M2,5/14/2021,1:44:00,Dipodomys merriami,prey
M2,5/14/2021,3:05:00,Dipodomys merriami,prey
M19,5/14/2021,3:56:00,Dipodomys merriami,prey
CA52,5/14/2021,20:42:00,Crotalus atrox,
CA58,5/14/2021,20:18:00,Crotalus atrox,
CA61,5/14/2021,20:07:00,Crotalus atrox,
M8,5/15/2021,10:01:00,Bird sp.,other
M8,5/15/2021,5:30:00,Lepus californicus,other
M8,5/15/2021,5:31:00,Lepus californicus,other
M14,5/15/2021,3:21:00,Odocoileus hemionus,other
M14,5/15/2021,3:21:00,Odocoileus hemionus,other
M3,5/15/2021,5:08:00,Sylvilagus audubonii,other
M3,5/15/2021,8:53:00,Sylvilagus audubonii,other
M3,5/15/2021,9:03:00,Sylvilagus audubonii,other
M9,5/15/2021,16:32:00,Sylvilagus audubonii,other
M2,5/15/2021,6:42:00,Toxostoma crissale,other
M2,5/15/2021,6:42:00,Toxostoma curvirostre,other
M9,5/15/2021,12:32:00,Ammospermophilus interpres,prey
CA57,5/15/2021,9:27:00,Crotalus atrox,
CA59,5/15/2021,8:39:00,Crotalus atrox,
CA53,5/15/2021,11:41:00,Crotalus atrox,
M9,5/16/2021,23:08:00,Lepus californicus,other
M3,5/16/2021,7:22:00,Sylvilagus audubonii,other
M5,5/16/2021,8:55:00,Sylvilagus audubonii,other
M7,5/16/2021,8:41:00,Sylvilagus audubonii,other
M8,5/16/2021,6:54:00,Sylvilagus audubonii,other
M10,5/16/2021,8:36:00,Canis latrans,predator
M2,5/16/2021,22:01:00,Dipodomys merriami,prey
M2,5/16/2021,22:05:00,Dipodomys merriami,prey
M2,5/16/2021,22:01:00,Dipodomys merriami,prey
M2,5/16/2021,22:05:00,Dipodomys merriami,prey
M2,5/16/2021,22:43:00,Dipodomys merriami,prey
M8,5/17/2021,9:23:00,Lepus californicus,other
M20,5/17/2021,5:42:00,Lepus californicus,other
M3,5/17/2021,5:16:00,Sylvilagus audubonii,other
M3,5/17/2021,5:17:00,Sylvilagus audubonii,other
M9,5/17/2021,1:33:00,Lynx rufus,predator
M9,5/17/2021,7:07:00,Callipepla squamata,prey
M7,5/17/2021,0:36:00,Chaetodipus intermedius,prey
M7,5/17/2021,0:44:00,Chaetodipus intermedius,prey
M7,5/17/2021,0:45:00,Chaetodipus intermedius,prey
M23,5/17/2021,23:04:00,Chaetodipus intermedius,prey
M2,5/17/2021,1:56:00,Dipodomys merriami,prey
M2,5/17/2021,2:00:00,Dipodomys merriami,prey
M2,5/17/2021,2:17:00,Dipodomys merriami,prey
M2,5/17/2021,2:18:00,Dipodomys merriami,prey
M2,5/17/2021,2:19:00,Dipodomys merriami,prey
M2,5/17/2021,2:26:00,Dipodomys merriami,prey
M2,5/17/2021,4:36:00,Dipodomys merriami,prey
M2,5/17/2021,4:52:00,Dipodomys merriami,prey
M2,5/17/2021,1:56:00,Dipodomys merriami,prey
M2,5/17/2021,2:26:00,Dipodomys merriami,prey
M7,5/17/2021,4:53:00,Dipodomys merriami,prey
M7,5/17/2021,1:55:00,Dipodomys merriami,prey
M7,5/17/2021,4:20:00,Dipodomys merriami,prey
M7,5/17/2021,4:30:00,Dipodomys merriami,prey
M8,5/18/2021,1:04:00,Lepus californicus,other
M8,5/18/2021,22:55:00,Lepus californicus,other
M9,5/18/2021,7:36:00,Lepus californicus,other
M9,5/18/2021,7:38:00,Lepus californicus,other
M9,5/18/2021,7:39:00,Lepus californicus,other
M9,5/18/2021,7:42:00,Lepus californicus,other
M14,5/18/2021,6:08:00,Lepus californicus,other
M14,5/18/2021,6:08:00,Lepus californicus,other
M17,5/18/2021,1:22:00,Odocoileus hemionus,other
M7,5/18/2021,23:13:00,Chaetodipus intermedius,prey
M19,5/18/2021,4:33:00,Chaetodipus intermedius,prey
M17,5/18/2021,13:18:00,Cophosaurus texanus,prey
M2,5/18/2021,5:02:00,Dipodomys merriami,prey
M2,5/18/2021,22:43:00,Dipodomys merriami,prey
M2,5/18/2021,2:32:00,Dipodomys merriami,prey
M2,5/18/2021,5:02:00,Dipodomys merriami,prey
M2,5/18/2021,22:43:00,Dipodomys merriami,prey
M9,5/19/2021,7:59:00,Lepus californicus,other
M9,5/19/2021,8:27:00,Lepus californicus,other
M10,5/19/2021,17:57:00,Lepus californicus,other
M3,5/19/2021,9:15:00,Sylvilagus audubonii,other
M3,5/19/2021,8:21:00,Pecari tajacu,predator
M3,5/19/2021,8:22:00,Pecari tajacu,predator
M3,5/19/2021,8:22:00,Pecari tajacu,predator
M3,5/19/2021,8:23:00,Pecari tajacu,predator
M7,5/19/2021,2:37:00,Chaetodipus intermedius,prey
M2,5/19/2021,1:50:00,Dipodomys merriami,prey
M2,5/19/2021,2:59:00,Dipodomys merriami,prey
M2,5/19/2021,3:43:00,Dipodomys merriami,prey
M2,5/19/2021,1:50:00,Dipodomys merriami,prey
M2,5/19/2021,2:52:00,Dipodomys merriami,prey
M2,5/19/2021,2:59:00,Dipodomys merriami,prey
M2,5/19/2021,3:43:00,Dipodomys merriami,prey
M7,5/19/2021,1:11:00,Dipodomys merriami,prey
M7,5/19/2021,1:27:00,Dipodomys merriami,prey
M7,5/19/2021,1:49:00,Dipodomys merriami,prey
M7,5/19/2021,2:00:00,Dipodomys merriami,prey
M7,5/19/2021,2:18:00,Dipodomys merriami,prey
M7,5/19/2021,1:37:00,Dipodomys merriami,prey
M9,5/19/2021,5:03:00,Dipodomys merriami,prey
M8,5/20/2021,21:26:00,Lepus californicus,other
M10,5/20/2021,22:55:00,Lepus californicus,other
M7,5/20/2021,6:41:00,Pecari tajacu,predator
M7,5/20/2021,6:41:00,Pecari tajacu,predator
M17,5/20/2021,7:42:00,Aspidoscelis sp.,prey
M3,5/20/2021,6:56:00,Mimus polyglottos,prey
M14,5/21/2021,6:06:00,Lepus californicus,other
M14,5/21/2021,6:06:00,Lepus californicus,other
M14,5/21/2021,6:06:00,Lepus californicus,other
M14,5/21/2021,6:06:00,Lepus californicus,other
M3,5/21/2021,19:08:00,Sylvilagus audubonii,other
M8,5/21/2021,7:10:00,Sylvilagus audubonii,other
M2,5/21/2021,3:57:00,Dipodomys merriami,prey
M2,5/21/2021,3:57:00,Dipodomys merriami,prey
CA59,5/21/2021,22:43:00,Crotalus atrox,
CA57,5/21/2021,20:36:00,Crotalus atrox,
CA53,5/21/2021,18:57:00,Crotalus atrox,
M8,5/22/2021,0:46:00,Lepus californicus,other
CA52,5/22/2021,8:14:00,Crotalus atrox,
CA56,5/22/2021,9:15:00,Crotalus atrox,
M10,5/23/2021,5:18:00,Odocoileus hemionus,other
M9,5/23/2021,7:34:00,Sylvilagus audubonii,other
M9,5/24/2021,8:08:00,Lepus californicus,other
M9,5/24/2021,22:29:00,Lepus californicus,other
M2,5/24/2021,4:31:00,Dipodomys merriami,prey
M2,5/24/2021,4:31:00,Dipodomys merriami,prey
M19,5/24/2021,10:00:00,Phrynosoma modestum,prey
M9,5/25/2021,1:24:00,Sylvilagus audubonii,other
M9,5/25/2021,9:25:00,Callipepla squamata,prey
M8,5/26/2021,6:53:00,Lepus californicus,other
M8,5/26/2021,6:54:00,Lepus californicus,other
M8,5/26/2021,21:39:00,Lepus californicus,other
M14,5/26/2021,8:54:00,Callipepla squamata,prey
M19,5/26/2021,20:56:00,Chaetodipus intermedius,prey
M17,5/26/2021,13:23:00,Cophosaurus texanus,prey
M23,5/26/2021,13:16:00,Cophosaurus texanus,prey
M23,5/26/2021,20:52:00,Peromyscus sp.,prey
M8,5/27/2021,4:41:00,Lepus californicus,other
M8,5/27/2021,21:41:00,Lepus californicus,other
M3,5/27/2021,0:16:00,Sylvilagus audubonii,other
M3,5/27/2021,0:39:00,Sylvilagus audubonii,other
M3,5/27/2021,1:28:00,Sylvilagus audubonii,other
M3,5/27/2021,1:38:00,Sylvilagus audubonii,other
M3,5/27/2021,2:35:00,Sylvilagus audubonii,other
M3,5/27/2021,5:04:00,Sylvilagus audubonii,other
M2,5/27/2021,23:43:00,Dipodomys merriami,prey
M2,5/27/2021,22:51:00,Dipodomys merriami,prey
M2,5/27/2021,23:43:00,Dipodomys merriami,prey
M3,5/27/2021,0:16:00,Dipodomys merriami,prey
M2,5/28/2021,5:13:00,Dipodomys merriami,prey
M2,5/28/2021,5:13:00,Dipodomys merriami,prey
CA52,5/28/2021,22:32:00,Crotalus atrox,
CA58,5/28/2021,22:03:00,Crotalus atrox,
CA61,5/28/2021,21:33:00,Crotalus atrox,
CA56,5/28/2021,20:25:00,Crotalus atrox,
M1,5/29/2021,16:54:00,Callipepla squamata,prey
M18,5/29/2021,17:36:00,Cophosaurus texanus,prey
CA57,5/29/2021,8:59:00,Crotalus atrox,
CA53,5/29/2021,12:09:00,Crotalus atrox,
M9,5/30/2021,17:24:00,Lepus californicus,other
M18,5/30/2021,4:18:00,Lepus californicus,other
M3,5/30/2021,7:16:00,Sylvilagus audubonii,other
M1,5/30/2021,9:16:00,Toxostoma crissale,other
M20,5/30/2021,23:42:00,Taxidea taxus,predator
M20,5/30/2021,9:54:00,Ammospermophilus interpres,prey
M9,5/31/2021,7:54:00,Lepus californicus,other
M10,5/31/2021,13:07:00,Lepus californicus,other
M1,5/31/2021,7:42:00,Sylvilagus audubonii,other
M3,5/31/2021,3:26:00,Sylvilagus audubonii,other
M17,5/31/2021,10:46:00,Aspidoscelis sp.,prey
