ID,TimeS,Month,Usable,Rock_per,DNR,Soil_per,Soil_type,Vegetation_per,Vegetation_height,DNV,DNV_height,Concealment,Set,LocationN,LocationE
M15,4,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,0,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,21,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,2,Jul,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,21,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,5,Jul,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,1,Apr,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,17,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,22,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,3,Aug,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Aug,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,3,Jun,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,4,Jul,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,1,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,6,Aug,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,17,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,22,Jun,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,22,Jul,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,4,Aug,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,0,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,22,Jul,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,2,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,23,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,1,Apr,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,23,Jul,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,7,Apr,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,4,Jul,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,22,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,14,Jul,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,1,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,16,Aug,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,22,Jun,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,22,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,20,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,0,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,7,Sep,N,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,22,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,23,Sep,N,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,3,Aug,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Aug,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Aug,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Aug,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,23,Jul,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,5,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,5,Aug,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,4,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,4,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,0,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,5,Aug,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,21,Aug,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,22,Jun,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,0,Jun,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,3,Aug,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,3,Aug,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,9,Aug,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,2,Aug,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,2,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,3,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,22,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,1,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,0,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,2,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,0,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,6,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,0,Jun,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,3,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,0,Jun,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,2,Jul,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,6,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,1,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,2,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,2,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,2,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,7,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,2,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,4,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,4,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,5,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,21,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,21,Jul,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,0,Jun,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,0,Jun,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,21,Aug,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,4,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,2,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,0,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,4,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,22,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,18,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,18,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,19,Aug,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,15,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,18,Jul,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M15,12,Jun,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,15,Jun,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,12,Jun,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,13,Apr,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,14,Jul,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,18,Sep,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M12,7,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M12,7,Sep,Y,0,100,100,Sand,0,0,0.5,0.5,0,Train,,
M15,11,Jul,Y,0,100,100,Sand,0,0,0.75,0.3,0,Train,,
M2,21,Jun,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,21,Jun,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,4,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,23,Jun,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,Jun,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,21,Jun,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,18,Jul,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,18,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,4,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,16,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,5,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,23,9-May-21,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,16,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,4,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,5,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,18,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,12,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,23,Jun,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,21,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,22,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,20,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,21,Apr,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,18,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,5,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,21,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,1,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,17-May-21,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,22,16-May-21,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,1,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,0,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Aug,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,20,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,23,9-May-21,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,Apr,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,4,Jul,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,6,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,Jul,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,1,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,16,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,4,Sep,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,Jun,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,21,Oct,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,1,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,3,Apr,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,0,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,5,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,2,Jun,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,0,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,4,May,N,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,23,Sep,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,4,Sep,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,1,Jul,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,20,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,5,Sep,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,20,Sep,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,22,May,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,20,May,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,5,May,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,4,May,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,1,May,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,1,Apr,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,0,May,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Sep,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Sep,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,16,Jun,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,14,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,6,May,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,11,Jul,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,18,Jul,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,18,Jul,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,8,Apr,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,17,Jul,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M2,18,Oct,Y,0,100,40,Sand_DeadVeg,60,0.25,0,0.25,0,Train,,
M8,10,Aug,N,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,9,Jul,N,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,11,Sep,N,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,5,May,N,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,11,9-May-21,N,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,12,Sep,N,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,11,Apr,N,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,11,Apr,Y,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,9,Apr,Y,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,18,Jul,Y,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M8,7,Aug,Y,0,100,40,Sand_DeadVeg,60,0.5,0,0.5,Over_50,Train,,
M6,14,Aug,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,20,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,23,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,0,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,23,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,21,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,0,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,19,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,23,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,1,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,0,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,0,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,8,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,13,Sep,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,1,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,0,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,7,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,6,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,1,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,1,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,23,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,20,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Aug,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,0,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,20,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,19,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,21,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,14,Jun,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,21,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,20,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,12,Aug,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,0,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,11,Aug,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,20,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,19,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,16,Sep,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,23,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,12,Aug,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,14,Jun,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,17,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,9,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,1,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,18,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,20,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,12,Sep,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jul,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,14,Sep,N,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,2,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,22,Jun,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
